2000,1057,Harry Browne,0.27
2000,1057,Other (+),0.17
2000,1059,George W. Bush,55.11
2000,1059,Albert Gore Jr.,43.17
2000,1059,Patrick Buchanan,0.77
2000,1059,Ralph Nader,0.65
2000,1059,Other (+),0.31
2000,1061,George W. Bush,68.92
2000,1061,Albert Gore Jr.,28.97
2000,1061,Ralph Nader,1.01
2000,1061,Patrick Buchanan,0.48
2000,1061,Harry Browne,0.40
2000,1061,Other (+),0.22
2000,1063,Albert Gore Jr.,79.71
2000,1063,George W. Bush,19.34
2000,1063,Ralph Nader,0.55
2000,1063,Other (+),0.41
2000,1065,Albert Gore Jr.,60.17
2000,1065,George W. Bush,38.60
2000,1065,Ralph Nader,0.56
2000,1065,Patrick Buchanan,0.32
2000,1065,Other (+),0.35
2000,1067,George W. Bush,58.48
2000,1067,Albert Gore Jr.,40.13
2000,1067,Ralph Nader,0.69
2000,1067,Patrick Buchanan,0.26
2000,1067,Harry Browne,0.26
2000,1067,Other (+),0.17
2000,1069,George W. Bush,69.10
2000,1069,Albert Gore Jr.,29.36
2000,1069,Ralph Nader,0.80
2000,1069,Patrick Buchanan,0.38
2000,1069,Harry Browne,0.27
2000,1069,Other (+),0.09
2000,1071,Albert Gore Jr.,50.63
2000,1071,George W. Bush,47.33
2000,1071,Ralph Nader,1.03
2000,1071,Patrick Buchanan,0.66
2000,1071,Harry Browne,0.27
2000,1071,Other (+),0.08
2000,1073,George W. Bush,50.59
2000,1073,Albert Gore Jr.,47.45
2000,1073,Ralph Nader,1.24
2000,1073,Harry Browne,0.36
2000,1073,Other (+),0.37
2000,1075,George W. Bush,61.66
2000,1075,Albert Gore Jr.,36.60
2000,1075,Ralph Nader,0.79
2000,1075,Patrick Buchanan,0.69
2000,1075,Other (+),0.26
2000,1077,George W. Bush,54.39
2000,1077,Albert Gore Jr.,43.17
2000,1077,Ralph Nader,1.10
2000,1077,Patrick Buchanan,0.92
2000,1077,Other (+),0.42
2000,1079,Albert Gore Jr.,51.67
2000,1079,George W. Bush,46.54
2000,1079,Patrick Buchanan,0.91
2000,1079,Ralph Nader,0.52
2000,1079,Other (+),0.36
2000,1081,George W. Bush,58.63
2000,1081,Albert Gore Jr.,38.09
2000,1081,Ralph Nader,2.34
2000,1081,Harry Browne,0.61
2000,1081,Other (+),0.34
2000,1083,George W. Bush,60.10
2000,1083,Albert Gore Jr.,38.05
2000,1083,Ralph Nader,0.82
2000,1083,Patrick Buchanan,0.58
2000,1083,Harry Browne,0.33
2000,1083,Other (+),0.13
2000,1085,Albert Gore Jr.,72.99
2000,1085,George W. Bush,26.24
2000,1085,Ralph Nader,0.29
2000,1085,Other (+),0.48
2000,1087,Albert Gore Jr.,86.80
2000,1087,George W. Bush,12.35
2000,1087,Ralph Nader,0.35
2000,1087,Other (+),0.50
2000,1089,George W. Bush,54.85
2000,1089,Albert Gore Jr.,42.53
2000,1089,Ralph Nader,1.66
2000,1089,Harry Browne,0.50
2000,1089,Patrick Buchanan,0.28
2000,1089,Other (+),0.17
2000,1091,Albert Gore Jr.,50.39
2000,1091,George W. Bush,48.81
2000,1091,Ralph Nader,0.42
2000,1091,Other (+),0.39
2000,1093,George W. Bush,58.78
2000,1093,Albert Gore Jr.,39.13
2000,1093,Ralph Nader,1.06
2000,1093,Patrick Buchanan,0.65
2000,1093,Other (+),0.37
2000,1095,George W. Bush,61.04
2000,1095,Albert Gore Jr.,37.09
2000,1095,Ralph Nader,0.91
2000,1095,Patrick Buchanan,0.56
2000,1095,Harry Browne,0.29
2000,1095,Other (+),0.10
2000,1097,George W. Bush,55.93
2000,1097,Albert Gore Jr.,41.96
2000,1097,Ralph Nader,1.13
2000,1097,Harry Browne,0.52
2000,1097,Patrick Buchanan,0.38
2000,1097,Other (+),0.07
2000,1099,George W. Bush,57.57
2000,1099,Albert Gore Jr.,41.79
2000,1099,Ralph Nader,0.28
2000,1099,Other (+),0.36
2000,1101,Albert Gore Jr.,50.26
2000,1101,George W. Bush,48.34
2000,1101,Ralph Nader,0.84
2000,1101,Harry Browne,0.36
2000,1101,Other (+),0.20
2000,1103,George W. Bush,60.39
2000,1103,Albert Gore Jr.,37.63
2000,1103,Ralph Nader,1.05
2000,1103,Patrick Buchanan,0.50
2000,1103,Harry Browne,0.28
2000,1103,Other (+),0.15
2000,1105,Albert Gore Jr.,69.47
2000,1105,George W. Bush,29.93
2000,1105,Ralph Nader,0.31
2000,1105,Other (+),0.29
2000,1107,George W. Bush,50.42
2000,1107,Albert Gore Jr.,48.51
2000,1107,Ralph Nader,0.46
2000,1107,Patrick Buchanan,0.27
2000,1107,Other (+),0.34
2000,1109,George W. Bush,57.45
2000,1109,Albert Gore Jr.,41.32
2000,1109,Ralph Nader,0.71
2000,1109,Harry Browne,0.26
2000,1109,Other (+),0.26
2000,1111,George W. Bush,58.92
